wienerW1,wienerW2,apodizationRadius,hifiDenominatorScaleW1,hifiDenominatorScaleW2,score,expandedToCenterRms,sidebandMeanToCenterRms,sidebandMinToCenterRms,sidebandBalance,totalEnergyRatioToInput,p99GainRatioToInput
0.6,0.015,1.5,0.6,1,0.00969773451231652,0.032933811341895,0.0361264361525603,0.035286311132196,0.976744868582761,0.358405019225384,0.0780532340581061
0.4,0.1,1.25,0.6,1,0.00950295752094916,0.0328272066133093,0.035980247854911,0.0351333581962954,0.976462372854389,0.50986922534532,0.102489599556543
0.6,0.02,1.75,0.6,1.2,0.00947418809138799,0.032782086042303,0.0359684141685131,0.0351334446275959,0.97678603407408,0.24885723078125,0.064960492283682
0.6,0.1,1.5,1.2,1.2,0.00945785317073388,0.0327732857411259,0.0359213593679972,0.035075605890108,0.976455415586453,0.0852668868263525,0.0414268973100297
0.6,0.04,1.5,0.8,0.8,0.00910441478609776,0.0325230597372843,0.035756061743646,0.034937593551485,0.977109666102797,0.367474431048669,0.0807765734019965
0.4,0.1,1,0.6,1.2,0.00908212151775693,0.0325091930675975,0.0357085741698512,0.0348828751068196,0.976876728286487,0.354882634567039,0.0845354814173343
0.6,0.06,1,1,1.2,0.00907736491559046,0.0325010933662223,0.0357969218294394,0.0349889895777687,0.977430119396292,0.115370483153218,0.0460265916518034
0.6,0.06,0.75,1.2,1.2,0.00901814160678419,0.03245417033118,0.0358550818370299,0.0350669254050714,0.978018278258549,0.0858929329670841,0.0398767839599258
0.6,0.03,1,0.8,1,0.00901005155594488,0.0324529848389846,0.0357519605864861,0.0349490910686908,0.977543342948895,0.23552726780251,0.063854027803696
0.6,0.03,0.75,1,0.8,0.00894918397965273,0.0324044694024701,0.0358143130724476,0.0350317339334017,0.97814898369088,0.260238367638028,0.0676797125990647
0.6,0.04,1.25,0.8,1,0.00891160591245756,0.0323853353713054,0.035633975759366,0.0348244968325838,0.977283507957445,0.235307245440626,0.0643544905723928
0.6,0.015,1.5,0.6,0.8,0.00890555802879946,0.0324617251622791,0.0356226596193852,0.0347968602450482,0.976818143755677,0.559948637918353,0.0971366602252926
0.6,0.02,1.75,0.6,1,0.00883833882875419,0.0323371046777235,0.0354905598197644,0.0346686390511642,0.976841143876731,0.358311666127675,0.0777087386835851
0.4,0.06,0.75,0.6,0.8,0.00856797810314174,0.0328802971491171,0.0363008657313636,0.0354973183905162,0.977864237542049,0.802754604133447,0.124705117685512
0.6,0.015,1.25,0.6,1.2,0.00852013499317572,0.0321063890166194,0.0352338156857919,0.0344174125875556,0.976828989924994,0.24888589956637,0.064506391411302
0.6,0.06,1.25,1,0.8,0.00850141999460761,0.0320907710774511,0.0352667354557133,0.0344549236113676,0.976980805457169,0.259040104401316,0.0695897694549732
0.6,0.02,1.5,0.6,1.2,0.00848351478367045,0.0320790382738257,0.035212820263762,0.0343984184189355,0.976872007447112,0.248842465864391,0.0645200013212208
0.6,0.04,0.75,1,1.2,0.00810778239652442,0.0317867317573853,0.0351312974505559,0.0343633926673059,0.978141860990737,0.115623008002453,0.0448821480964877
0.6,0.015,1.25,0.6,1,0.00806290922920292,0.0317633515486802,0.0348687111065389,0.0340628476844359,0.976888637505393,0.358370063710639,0.0771538200904958
0.6,0.1,1.75,1.2,1,0.00805446720672818,0.0317622331001864,0.0347638755971778,0.0339362420132723,0.976192712415162,0.122487537381447,0.049425982857954
0.6,0.015,0.75,0.8,1.2,0.00805383731981748,0.0317494718388789,0.0350041055070067,0.0342236490550588,0.977703859571797,0.163696969018359,0.052338510554867
0.6,0.1,1.25,1.2,1.2,0.00797888430368097,0.0317009935741359,0.0347668886603084,0.0339526231484005,0.97657928151513,0.085257166918711,0.0409261087968193
0.6,0.03,1,0.8,0.8,0.00797422855560019,0.03168962828876,0.0349138779778751,0.0341301454610714,0.977552407174581,0.367877357414244,0.0794388181823213
0.6,0.02,1.75,0.6,0.8,0.00796330596572061,0.0317604214910988,0.0348688676321475,0.0340634577195726,0.976901747396226,0.559764692573768,0.0967315020558274
0.6,0.02,1.5,0.6,1,0.0079109949520414,0.0316462052533157,0.034747734783345,0.0339459829571172,0.976926500929435,0.358290809417834,0.0771243860937799
0.4,0.1,1.75,0.6,0.8,0.00785807456867153,0.032307188749146,0.0353247437682223,0.0344772732149105,0.976009152143542,0.793864655629343,0.128567306459027
0.9,0.015,1.75,1.2,1.2,0.00771322510056086,0.0314946802956569,0.0345169774359711,0.033708595317197,0.976580159132599,0.0577890796710237,0.0308508675024471
0.6,0.06,1,1,1,0.00770029450020117,0.0314776734082516,0.0346554615944006,0.0338702962596974,0.977343676910364,0.165980783907771,0.0549088929699841
0.6,0.06,0.75,1.2,1,0.00765977825627512,0.0314407940028244,0.0347206282690895,0.0339543608388604,0.977930484889547,0.123572175422955,0.047573503494253
0.6,0.015,0.75,0.8,1,0.00763820320726979,0.0314254779668179,0.0346575797978739,0.0338868211460909,0.977760747972646,0.23570704109638,0.0626282490187543
0.6,0.04,1.25,0.8,0.8,0.00762726634815225,0.0314208927676564,0.0345675917766612,0.0337808972951958,0.97724184876551,0.367437035696131,0.0799004212016117
0.4,0.1,0.75,0.8,0.8,0.00741668240522871,0.031260175200452,0.0343721816605282,0.0335854018974264,0.977109984729155,0.484603244461428,0.0994435625251234
0.6,0.015,1.25,0.6,0.8,0.00739942406613052,0.0313127872605259,0.0343874485225549,0.0335951888662072,0.976960789753621,0.559895126637206,0.0960996732739783
0.6,0.06,1.75,0.8,1.2,0.0073151466871674,0.0311720668462277,0.0342378284528008,0.0334468683255628,0.976898063838118,0.16307948064017,0.0536317972555379
0.9,0.015,1.75,1.2,1,0.00729036307435392,0.0311542724113475,0.0341551492743587,0.0333572987501631,0.976640402951055,0.0832103632937188,0.0369028289720719
0.6,0.1,1.5,1.2,1,0.00726271918059526,0.031134093057964,0.0340884710340001,0.0332794426335986,0.976266802943593,0.122479296969635,0.0490594419519584
0.6,0.04,0.75,1,1,0.00722689577242199,0.0310898169546898,0.0343585819114787,0.0336068484969637,0.978120941764951,0.166427145317668,0.053613743817769
0.6,0.04,1,0.8,1.2,0.00720493481188967,0.0310764143601336,0.0342383993698224,0.0334696246623267,0.97754641800886,0.163446820079133,0.0528188671535353
0.6,0.02,1.5,0.6,0.8,0.00712401065512078,0.0310851020925469,0.0341424693087853,0.0333567254233668,0.97698631934579,0.55973290771529,0.0959443886257636
0.6,0.015,0.75,0.8,0.8,0.00711446479702522,0.0309991126918533,0.0341998721174456,0.0334416358286715,0.977829265379409,0.368254554353796,0.0780275119198268
0.4,0.1,1.5,0.6,0.8,0.00709618461220503,0.0316713907756313,0.0346415903456334,0.0338130435826592,0.976082311617123,0.793808500539302,0.12744294684457
0.6,0.02,1.25,0.6,1.2,0.00704476880096205,0.0309474057481591,0.0339957639637477,0.0332143285893785,0.97701374279447,0.248819075266785,0.0638022236031597
0.4,0.1,1,0.6,1,0.00694562979501315,0.0308869226638799,0.0338900356753435,0.0330999306140535,0.976686213350174,0.509762249785691,0.100028663980958
0.9,0.015,1.5,1.2,1.2,0.006882095291803,0.0308124312641355,0.0337847058659476,0.0329964286910324,0.976667632447566,0.0577859014214566,0.0306291850437096
0.9,0.015,1.75,1.2,0.8,0.00676032661704109,0.0307073854890647,0.0336784617120035,0.0328942031022166,0.976713348237419,0.130002786253135,0.0458984249717382
0.6,0.02,0.75,0.8,1.2,0.00670790423174777,0.0306526453213001,0.0338265459363788,0.0330782786173395,0.977879286864031,0.163653604889076,0.0518204186426509
0.6,0.03,1.75,0.6,1.2,0.00666175528164543,0.0306195087717396,0.033631449569519,0.0328573700814617,0.97698346345562,0.248680439708905,0.0639449312279017
0.6,0.06,1.5,0.8,1.2,0.00656817027993066,0.0305370484581717,0.0335536087417448,0.0327810945584524,0.976976718384054,0.163069835671935,0.0532894559347024
0.6,0.02,1.25,0.6,1,0.00656511599167547,0.0305339862866901,0.033551099115041,0.0327816789262638,0.977067213621256,0.358257755691543,0.0762042256250147
0.9,0.015,1.5,1.2,1,0.0065028967968222,0.0304815427936872,0.0334328019634494,0.0326547325755158,0.97672736527485,0.0832058565102694,0.0366135848332028
0.6,0.04,1,0.8,1,0.00640286333097362,0.0303857198864733,0.0334754511228271,0.0327231455012955,0.97752664725051,0.235264796705963,0.0630712561355292
0.9,0.02,1.75,1.2,1.2,0.00635116390626719,0.0303451805472926,0.0332907226239219,0.0325172774669339,0.976766945982957,0.0577736590997698,0.0304440901753901
0.6,0.02,0.75,0.8,1,0.00626712973528763,0.0302598322848745,0.0334018169413912,0.0326646217991642,0.97792948977834,0.235634025385021,0.0620234498298983
0.6,0.04,0.75,1,0.8,0.00618805462857666,0.0301860775508062,0.0333535802179445,0.0326223195066831,0.978075495749389,0.259880651249531,0.0667009537155552
0.6,0.06,1.75,0.8,1,0.00617662123677827,0.0301850570602112,0.0331405014890326,0.0323720515537869,0.976812362495481,0.23461968840113,0.0639881042032885
0.6,0.06,1,1,0.8,0.00615120775178109,0.0301585015596589,0.0331815491325612,0.0324254665768417,0.977213765617184,0.258991201375414,0.0679583290540944
0.6,0.06,0.75,1.2,0.8,0.00612799975323621,0.0301325626258879,0.0332535702731754,0.0325152993932893,0.977798748410433,0.192818198069455,0.0588930064453115
0.6,0.1,1.25,1.2,1,0.00610325810434227,0.030120306039367,0.0329977893099555,0.0322186773356142,0.976388964514474,0.122466174776191,0.0484547838848534
0.6,0.03,1.75,0.6,1,0.00604888604091705,0.0300652572800821,0.0330270540222375,0.03226758282428,0.977004573358369,0.358012704768875,0.0764062971721773
0.9,0.015,1.5,1.2,0.8,0.0060277464776973,0.0300470604356579,0.0329690827448993,0.0322041879718599,0.976799634404214,0.12999588550055,0.0455482240292895
0.6,0.015,1,0.6,1.2,0.0060172944271963,0.0300350296139839,0.0330061716155607,0.0322500818276995,0.977092472381598,0.24884408071368,0.0631062615395978
0.4,0.1,1.25,0.6,0.8,0.00597814357746389,0.0306450805053785,0.0335382331611128,0.0327401220263347,0.97620294632266,0.793719065950464,0.125698429020992
0.6,0.03,1.5,0.6,1.2,0.00595289534666488,0.0299744493675069,0.0329371116161884,0.032181750358554,0.977066560467215,0.248666997096241,0.0634791179789598
0.9,0.02,1.75,1.2,1,0.00590995368097738,0.0299355722570747,0.0328507837317186,0.0320893399972662,0.976821139468974,0.0831844344082262,0.0363935110405644
0.6,0.02,1.25,0.6,0.8,0.00590697694033302,0.0299977883998401,0.0329721129322004,0.0322178999465633,0.977125730850553,0.559682510452052,0.0948658733594861
0.6,0.1,1,1.2,1.2,0.00578992985319548,0.0298202166918454,0.0327399289851145,0.03198052419511,0.976804934722071,0.0852405254814462,0.0399250593918125
0.6,0.02,0.75,0.8,0.8,0.00572524532473612,0.0297490728101025,0.0328473251422084,0.0321241551033028,0.977983898665275,0.368116035112419,0.0771598170404037
0.6,0.015,1,0.6,1,0.00568946291535568,0.0297204248368459,0.0326707627132041,0.0319242536321851,0.977150546267557,0.358310741363042,0.0755501014916489
0.9,0.015,1.25,1.2,1.2,0.00568096892996843,0.0297146524879188,0.0326056093768133,0.0318495460006656,0.976811861805431,0.057780867354244,0.0302669154471596
0.9,0.02,1.5,1.2,1.2,0.00566107512326407,0.0296948278825272,0.0325917988767621,0.0318373861890396,0.976852683382861,0.0577706420886341,0.0302691196664211
0.6,0.1,1.75,1.2,0.8,0.00561332608271203,0.0296542438720577,0.0324080921705594,0.0316281335575319,0.975933214182351,0.190679537778895,0.0607434028735434
0.6,0.06,1.5,0.8,1,0.00553871516536587,0.0295731590321199,0.0324813103932667,0.0317306764586423,0.976890281656247,0.234606351085163,0.0635791520505806
0.6,0.06,1.25,0.8,1.2,0.00548028175903771,0.0295131555653487,0.0324496946551532,0.0317068033872691,0.977106371083643,0.163054500774999,0.0527202343680595
0.6,0.04,1,0.8,0.8,0.00546156047132634,0.0294916827458604,0.0324849643075406,0.031753485546576,0.977482543799662,0.367373236204776,0.0785141765109239
0.6,0.03,1.5,0.6,1,0.00540209417194288,0.0294346246235805,0.0323480691923165,0.0316068779333864,0.977087001560323,0.357993810834747,0.0758899214009057
0.9,0.02,1.75,1.2,0.8,0.0053711165238846,0.0294046679306885,0.0322783485421969,0.0315320914876634,0.976880568918886,0.129953671158249,0.0453706767784412
0.9,0.015,1.25,1.2,1,0.00536543465352832,0.0293989656500661,0.0322695645018074,0.0315231934777827,0.976870743824792,0.0831987158839625,0.0362367303663341
0.6,0.1,1.75,1,1.2,0.00527367529542174,0.029308610044473,0.0320920755066804,0.0313309250602715,0.976282292921489,0.114487869569642,0.045791500164403
0.9,0.02,1.5,1.2,1,0.00526580803018973,0.0292964047442739,0.0321636176765842,0.0314208394584263,0.976906260184198,0.0831801700346463,0.0362071103119639
0.6,0.03,1.75,0.6,0.8,0.00525560202746255,0.029349574449418,0.0322438117628273,0.0315026702043402,0.977014455860904,0.559194248003759,0.0950156982252596
0.6,0.015,1,0.6,0.8,0.00521532482185097,0.0293069314835582,0.0322283286605025,0.0314941873979807,0.977220622569189,0.559804247548532,0.0940659002795352
0.6,0.1,1.5,1.2,0.8,0.00504545324265485,0.0290711928944383,0.0317818340952608,0.0310192592408347,0.976005951949141,0.190667720004874,0.0602529529294539
0.9,0.015,1.25,1.2,0.8,0.00497026221219508,0.0289842965076191,0.0318265737486079,0.0310927130661568,0.976941888616485,0.129984947248357,0.0451215166334191
0.6,0.02,1,0.6,1.2,0.0049604509756923,0.0289713707333348,0.0318679693162052,0.0311436707858658,0.977271895703405,0.248779327235845,0.0625970066365093
0.6,0.03,1.25,0.6,1.2,0.00492688654197439,0.0289355342112832,0.0318180754296542,0.0310927356763956,0.97720353153156,0.248645662425804,0.0628647587124119
0.6,0.06,1.75,0.8,0.8,0.00490432119439886,0.0289143333948438,0.0317252265416607,0.0309855053614212,0.976683502030535,0.366095413752858,0.0793843195555745
0.9,0.02,1.5,1.2,0.8,0.00478326362573474,0.0287798462949758,0.0316063096355632,0.0308782552711837,0.976964904388578,0.12994716722195,0.0451109646069692
0.6,0.04,1.75,0.6,1.2,0.00477970665487245,0.028775499748705,0.0316134729542406,0.0308866482733676,0.97700902137753,0.248449448827066,0.0631514658577188
0.6,0.03,0.75,0.8,1.2,0.00474783085858228,0.0287328613165263,0.0317371803213479,0.0310406825985547,0.978054202807527,0.163540349483091,0.0511145284738674
0.6,0.1,1.5,1,1.2,0.00473224299352885,0.0287269505735575,0.0314664690182317,0.0307225019325593,0.976356829702076,0.114481199479405,0.0454370708091791
0.6,0.03,1.5,0.6,0.8,0.00468996021717798,0.0287373083621599,0.0315844314497518,0.0308610238100562,0.97709606896529,0.559165639633566,0.0945077343947445
0.9,0.02,1.25,1.2,1.2,0.00466546877340574,0.0286479961700637,0.03146600579062,0.030742099686328,0.976994026216453,0.0577658582609163,0.0300036532991781
0.6,0.02,1,0.6,1,0.00461750460433566,0.0285914193360374,0.0314585558927687,0.0307451854312808,0.977323483508918,0.35820154963544,0.0748242106813441
0.6,0.06,1.25,0.8,1,0.00461149959334064,0.0285863869145216,0.0314176171888308,0.030695600282445,0.977018724811426,0.234585132535732,0.0630017351835196
0.4,0.1,0.75,0.6,1.2,0.00453034065521931,0.0284911879111349,0.0313680746729833,0.0306577935135984,0.977356558641558,0.354734853099236,0.080180667119394
0.6,0.03,1.25,0.6,1,0.00446679212145005,0.0284187970588192,0.0312536240332183,0.0305417560991458,0.97722286755239,0.357963810618411,0.0752626139838624
0.6,0.06,0.75,1,1.2,0.00444650899495885,0.0283901132967181,0.0313484204909421,0.0306566539754433,0.977932970635677,0.115326123920976,0.0440456134507611
0.9,0.03,1.75,1.2,1.2,0.0044098957424385,0.0283540792760004,0.0311386997607389,0.030421265222935,0.976960035476224,0.0577335709066608,0.0300388722126072
0.6,0.1,1,1.2,1,0.00439757662388542,0.0283416644065563,0.0310823531048331,0.0303553844673941,0.976611531469735,0.12244367809243,0.0473263822451919
0.6,0.06,1.5,0.8,0.8,0.00439003016180466,0.0283317231693868,0.0310977983706401,0.0303751000260168,0.976760465933641,0.366075652559887,0.078908156394398
0.9,0.02,1.25,1.2,1,0.00433706696181748,0.0282674471344914,0.031056627890127,0.0303437720645113,0.977046579939793,0.0831734057822389,0.0359013327803692
0.4,0.1,1,0.6,0.8,0.00432739997915824,0.0288439640926632,0.0316000375214539,0.0308549958153213,0.976422758813917,0.793565707212608,0.122895011722969
0.6,0.03,0.75,0.8,1,0.00431687176072902,0.0282364479837675,0.0311918619726663,0.0305078324875711,0.978070258014907,0.235441811004352,0.061163061292667
0.6,0.04,1.5,0.6,1.2,0.0042624214361706,0.0281777568415308,0.0309696379922422,0.0302601241238862,0.977090017373346,0.248437052139693,0.0628455983320565
0.6,0.04,1.75,0.6,1,0.00422214496573742,0.02812973124198,0.0309024450792251,0.03019137331802,0.976989789662852,0.357619077763464,0.0755575130607555
0.6,0.1,1.25,1.2,0.8,0.00421773631006539,0.028130004193645,0.0307703479795441,0.0300357333240555,0.976125890549665,0.190648882680007,0.0595109822578142
0.9,0.015,1.75,1,1.2,0.00418479534968474,0.0280873439566225,0.0307782398240466,0.0300567105218281,0.976557161606922,0.0733140051358628,0.0335417281685942
0.6,0.02,1,0.6,0.8,0.00414838635521081,0.0280981808464792,0.0309249620011132,0.0302254272909855,0.977379609711324,0.559596739193605,0.0933422307803125
0.6,0.1,1.75,1,1,0.00399377417367989,0.0278529310953496,0.0304650914104343,0.029736693185364,0.976090725766841,0.164456549503117,0.0543056778048657
0.9,0.03,1.75,1.2,1,0.00399073454568537,0.0278435749768906,0.0305819127800274,0.0298779201298092,0.976980097507898,0.0831164554290702,0.0359550670219912
0.9,0.015,1,1.2,1.2,0.00395591074355092,0.0277988852452756,0.0305453890826429,0.0298451245239391,0.977074623053279,0.0577723150779376,0.0297664346729259
0.6,0.1,1.25,1,1.2,0.00394481430074249,0.0277882926158765,0.0304563170711685,0.0297399759553554,0.976479719654244,0.11447057188213,0.0449239211424547
0.9,0.015,1.75,1,1,0.00394348584433721,0.027786065218386,0.0304579389436502,0.0297457217780511,0.976616370302772,0.105565049564157,0.0401379058796524
0.9,0.02,1.25,1.2,0.8,0.00393639252980828,0.0277738208525292,0.0305235198749991,0.0298246510119061,0.97710392294352,0.129936845433498,0.0447599652356266
0.9,0.03,1.5,1.2,1.2,0.00392302156560878,0.0277571251621413,0.0304961898892579,0.0297960857014879,0.977042896495846,0.0577308157810591,0.0299088955816222
0.6,0.06,1,0.8,1.2,0.00389563116374749,0.0277198414791976,0.0305141039035886,0.0298227297369366,0.977342471899669,0.163028279378453,0.0518137536023778
0.6,0.03,1.25,0.6,0.8,0.00387301510132605,0.0277508860825732,0.0305214008653085,0.0298264465556935,0.977230589359843,0.559120187858201,0.0937285449845612
0.6,0.03,0.75,0.8,0.8,0.00380120465992471,0.0275928567096413,0.0304822740895332,0.0298139226422794,0.978074094954638,0.367747844370181,0.0762584504748496
0.6,0.04,1.5,0.6,1,0.00376225187454169,0.0275481090912963,0.0302759067479271,0.029581683984837,0.977070124806828,0.357601730947522,0.0751744831606903
0.6,0.06,0.75,1,1,0.00374033057499278,0.0275140759636553,0.0303673647771905,0.029694482523306,0.977841928042769,0.165919380082264,0.052528287755979
0.9,0.015,1,1.2,1,0.00373315600355686,0.0275093720598725,0.0302366830180477,0.0295452284096692,0.97713192918794,0.0831865780224685,0.0356104835897573
0.9,0.015,1.5,1,1.2,0.00370830162543505,0.0274794681633511,0.0301258318561993,0.0294222224022747,0.976644314511107,0.0733106641891502,0.0333950526668524
0.6,0.06,1.25,0.8,0.8,0.0036444772700645,0.02739199750549,0.0300851733121391,0.0293898248878674,0.976887338588437,0.366044189250589,0.0781662425708338
